lemma	identifier1	identifier2	judgment	cosine_similarity
abbauen	ledebur_eisenhuettenkunde_1884-1845-36	liebig_agricultur_1840-218-49	4.0	0.9724363684654236
abbauen	libelt_hs6623ii_1828-2150-38	quenstedt_mineralogie_1854-7983-7	3.5	0.9447863698005676
abbauen	libelt_hs6623ii_1828-2150-38	treviranus_biologie04_1814-734-22	3.5	0.9379580616950989
abbauen	liebig_agricultur_1840-218-49	quenstedt_mineralogie_1854-2750-15	4.0	0.9401811361312866
abbauen	liebig_agricultur_1840-218-49	treviranus_biologie04_1814-4295-33	4.0	0.8072433471679688
abbauen	marx_kapital01_1867-5268-10	quenstedt_mineralogie_1854-13504-9	2.0	0.546837329864502
abbauen	mommsen_roemische03_1856-4692-12	quenstedt_mineralogie_1854-13504-9	2.0	0.23101453483104706
abbauen	paul_katzenberger01_1809-1358-66	quenstedt_mineralogie_1854-12985-4	3.0	0.7729307413101196
abbauen	paul_katzenberger01_1809-1358-66	samter_erfindungen_1896-12317-16	3.0	0.9064598083496094
abbauen	quenstedt_mineralogie_1854-11674-36	quenstedt_mineralogie_1854-7983-7	3.5	0.9037662744522095
abbauen	quenstedt_mineralogie_1854-12985-4	quenstedt_mineralogie_1854-6244-1	4.0	0.7134917974472046
abbauen	quenstedt_mineralogie_1854-12985-4	schleiden_pflanze_1848-182-82	4.0	0.6831701397895813
abbauen	quenstedt_mineralogie_1854-12985-4	wundt_medizinische_1867-8117-25	4.0	0.7375756502151489
abbauen	quenstedt_mineralogie_1854-13504-9	quenstedt_mineralogie_1854-6244-1	4.0	0.8320474624633789
abbauen	quenstedt_mineralogie_1854-13504-9	quenstedt_mineralogie_1854-7983-7	3.0	0.8742253184318542
abbauen	quenstedt_mineralogie_1854-13504-9	samter_erfindungen_1896-12317-16	4.0	0.9074395895004272
abbauen	quenstedt_mineralogie_1854-13504-9	samter_erfindungen_1896-8919-24	4.0	0.8804145455360413
abbauen	quenstedt_mineralogie_1854-13504-9	thaer_landwirthschaft02_1810-3149-27	3.5	0.8576500415802002
abbauen	quenstedt_mineralogie_1854-13504-9	thaer_landwirthschaft02_1810-3602-12	3.5	0.8985979557037354
abbauen	quenstedt_mineralogie_1854-13504-9	urbanitzky_electricitaet_1885-8670-27	4.0	0.8742647171020508
abbauen	quenstedt_mineralogie_1854-2750-15	thaer_landwirthschaft02_1810-4483-15	4.0	0.9370133876800537
abbauen	quenstedt_mineralogie_1854-6208-42	quenstedt_mineralogie_1854-7983-7	4.0	0.9636033773422241
abbauen	quenstedt_mineralogie_1854-6244-1	quenstedt_mineralogie_1854-7983-7	4.0	0.9628216624259949
abbauen	quenstedt_mineralogie_1854-7202-21	thaer_landwirthschaft02_1810-3602-12	4.0	0.9109753370285034
abbauen	quenstedt_mineralogie_1854-7983-7	treviranus_biologie04_1814-4295-33	4.0	0.8893179893493652
abbauen	sachs_botanik_1875-3854-12	wundt_medizinische_1867-8117-25	4.0	0.8119539022445679
abbauen	samter_erfindungen_1896-12317-16	treviranus_biologie04_1814-4295-33	4.0	0.7390230298042297
abbauen	schleiden_pflanze_1848-182-82	thaer_landwirthschaft02_1810-4102-27	4.0	0.9561982154846191
abbauen	siemens_abhandlungen_1881-408-21	urbanitzky_electricitaet_1885-4651-33	3.5	0.706728458404541
abbauen	thaer_landwirthschaft02_1810-3602-12	thaer_landwirthschaft02_1810-4483-15	4.0	0.8859564065933228
abbauen	thaer_landwirthschaft02_1810-4102-27	urbanitzky_electricitaet_1885-8670-27	4.0	0.9457616209983826
